folioviv,foliohog,numren,id_trabajo,tipoact,numprod,codigo,cosecha,aparce,nocos,vendio,uso_hog,uso_prod,deu_hog,deu_neg,pag_trab,uso_reg,uso_int,cicloagr,cantidad,cant_venta,vtapie,valor,preciokg,val_venta
0660111613,1,01,1,4,02,088,2,2,6, , , , , , , , , , , , , , , 
0660111613,1,01,1,4,03,194,1,2, ,2,2,1,2,2,2,2,2,2,55000, , ,177500,5.5, 
0660111613,1,01,1,4,04,200,2,2,1, , , , , , , , , , , , , , , 
0660111613,1,01,1,5,01,268,0,2, ,1,2,2,2,2,2,2,2, ,60,5, ,720000,12000,60000
0660111613,1,01,1,5,02,267,0,2, ,1,2,2,2,2,2,2,2, ,3,2, ,66000,22000,44000
0660111613,1,01,1,5,03,240,0,2, ,1,2,2,2,2,2,2,2, ,49,49, ,392000,8000,392000
0660111613,1,01,1,5,04,269,0,2, ,1,2,2,2,2,2,2,2, ,30,30, ,300000,10000,300000
0660111613,1,01,1,5,05,284,0,2, ,2,2,1,2,2,2,2,2, ,47628, , ,571536,12, 
0660113511,1,01,2,5,01,268,0,2, ,2,2,2,2,2,2,2,2, ,18, , ,450000,25000, 
0660113511,1,01,2,5,02,269,0,2, ,2,2,2,2,2,2,2,2, ,6, , ,108000,18000, 
0660113511,1,01,2,5,03,240,0,2, ,2,2,2,2,2,2,2,2, ,7, , ,49000,7000, 
0660113511,1,01,2,5,04,284,0,2, ,1,1,1,2,2,2,1,2, ,11814,10800, ,177210,15,162000
0660115207,1,01,2,4,01,140,1,2, ,1,1,1,2,2,2,2,2,1,5000,3500, ,50000,10,35000
0660115207,1,01,2,4,02,194,1,2, ,1,2,2,2,2,2,2,2,1,7000,4000, ,31500,4.5,18000
0660115207,1,01,2,4,03,088,1,2, ,2,1,2,2,2,2,2,2,1,18, , ,180,15, 
0660115411,1,02,1,4,01,071,1,2, ,2,1,2,2,2,2,1,2,2,60, , ,1740,29, 
0660115413,1,01,2,7,01,449,0,2, ,2,2,2,2,2,2,2,2, ,250, , ,10000,40, 
0660115413,1,01,2,7,02,354,0,2, ,2,2,2,2,2,2,2,2, ,80, , ,1600,20, 
0660115413,1,01,2,7,03,347,0,2, ,2,2,2,2,2,2,2,2, ,50, , ,750,15, 
0660115413,1,01,2,7,04,463,0,2, ,2,2,2,2,2,2,2,2, ,200, , ,2000,10, 
0660115413,1,01,2,7,05,444,0,2, ,2,2,2,2,2,2,2,2, ,150, , ,1500,10, 
0660115619,1,01,2,4,01,140,1,2, ,1,1,1,2,2,2,1,2,1,3000,100, ,10500,12,1200
0660115619,1,01,2,4,02,088,1,2, ,2,1,2,2,2,2,2,2,1,18, , ,360,20, 
0660115619,1,01,2,4,03,194,1,2, ,2,2,1,2,2,2,2,2,1,2500, , ,10250,4.5, 
0660115619,1,01,2,5,01,268,0,2, ,2,2,2,2,2,2,2,2, ,7, , ,70000,10000, 
0660115619,1,01,2,5,02,267,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,50000,50000, 
0660115619,1,01,2,5,03,240,0,2, ,2,2,2,2,2,2,2,2, ,4, , ,24000,8000, 
0660115619,1,01,2,5,04,284,0,2, ,2,1,2,2,2,2,2,2, ,5, , ,60,12, 
0660115619,1,01,2,5,05,243,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,15000,15000, 
0660115619,1,02,1,5,01,250,0,2, ,2,2,2,2,2,2,2,2, ,8, , ,800,100, 
0660115619,1,02,1,5,02,251,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,120,120, 
0660115619,1,02,1,5,03,279,0,2, ,2,1,2,2,2,2,2,2, ,36, , ,1728,48, 
0660115619,1,02,1,5,04,263,0,2, ,2,1,2,2,2,2,2,2, ,2, , ,200,100, 
0660115620,1,01,1,5,01,250,0,2, ,2,2,2,2,2,2,2,2, ,15, , ,1500,100, 
0660115620,1,01,1,5,02,251,0,2, ,2,2,2,2,2,2,2,2, ,2, , ,260,130, 
0660115620,1,01,1,5,03,263,0,2, ,1,1,2,2,2,2,2,2, ,11,1, ,1650,150,150
0660115620,1,01,1,5,04,279,0,2, ,2,1,2,2,2,2,1,2, ,124, , ,5580,45, 
0660116018,1,01,1,4,01,140,1,2, ,2,1,2,2,2,2,2,2,2,15000, , ,75000,5, 
0660116018,1,01,1,4,02,194,1,2, ,1,2,2,2,2,2,2,2,2,10000,10000, ,50000,5,50000
0660116018,1,01,1,4,03,199,1,2, ,1,2,2,2,2,2,2,2,2,100,100, ,10000,100,10000
0660116018,1,01,1,4,04,002,1,2, ,2,1,2,2,2,2,2,2,2,20, , ,200,10, 
0660116018,1,01,1,5,01,268,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,15000,15000, 
0660116018,1,01,1,5,02,269,0,2, ,2,2,2,2,2,2,2,2, ,5, , ,75000,15000, 
0660116018,1,01,1,5,03,240,0,2, ,2,2,2,2,2,2,2,2, ,5, , ,90000,18000, 
0660116018,1,01,1,5,04,267,0,2, ,2,2,2,2,2,2,2,2, ,2, , ,50000,25000, 
0660116018,1,01,1,5,05,284,0,2, ,2,1,2,2,2,2,2,2, ,336, , ,5040,15, 
0660116018,1,01,1,5,06,279,0,2, ,2,1,2,2,2,2,2,2, ,12, , ,540,45, 
0660116018,1,01,1,5,07,250,0,2, ,2,2,2,2,2,2,2,2, ,10, , ,2000,200, 
0660116306,1,01,1,4,01,140,2,2,1, , , , , , , , , , , , , , , 
0660116306,1,01,1,4,02,200,1,2, ,2,2,1,2,2,2,2,2,2,8000, , ,9600,1.2, 
0660116306,1,01,1,5,01,268,0,2, ,1,2,2,2,2,2,2,2, ,28,6, ,504000,18000,108000
0660116306,1,01,1,5,02,240,0,2, ,1,2,2,2,2,2,2,2, ,24,15, ,288000,12000,180000
0660116306,1,01,1,5,03,269,0,2, ,2,2,2,2,2,2,2,2, ,7, , ,140000,20000, 
0660116306,1,01,1,5,04,267,0,2, ,1,2,2,2,2,2,2,2, ,3,2, ,90000,30000,60000
0660116306,1,01,1,5,05,284,0,2, ,1,1,2,2,2,2,1,2, ,32850,30869, ,459900,14,432166
0660117415,1,01,1,4,01,141,1,2, ,2,1,1,2,2,2,2,2,3,1000, , ,8000,8, 
0660117415,1,01,1,4,02,194,1,2, ,1,2,1,2,2,2,2,2,3,1000,500, ,5000,5,2500
0660117619,1,01,1,4,01,140,1,2, ,1,1,1,2,2,2,1,2,2,2240,700, ,10000,4.5,3125
0660117619,1,01,1,4,02,088,1,2, ,2,1,2,2,2,2,1,2,2,210, , ,800,5, 
0660117619,1,01,1,4,03,194,2,2,6, , , , , , , , , , , , , , , 
0660117904,1,01,1,4,01,141,1,2, ,2,2,1,2,2,2,2,2,2,5000, , ,25000,5, 
0660117904,1,01,1,4,02,194,1,2, ,2,2,1,2,2,2,2,2,2,5000, , ,10000,2, 
0660117904,1,01,1,5,01,268,0,2, ,2,2,2,2,2,2,2,2, ,20, , ,400000,20000, 
0660117904,1,01,1,5,02,267,0,2, ,2,2,2,2,2,2,2,2, ,2, , ,150000,25000, 
0660117904,1,01,1,5,03,240,0,2, ,1,2,2,2,2,2,2,2, ,12,6, ,96000,8000,75000
0660117904,1,01,1,5,04,269,0,2, ,2,2,2,2,2,2,2,2, ,12, , ,120000,10000, 
0660117904,1,01,1,5,05,284,0,2, ,2,1,2,2,2,2,1,2, ,100, , ,1800,18, 
0660119007,1,02,2,4,01,203,2,2,1, , , , , , , , , , , , , , , 
0660119007,1,02,2,4,02,133,1,2, ,2,1,2,2,2,2,2,2,3,90, , ,603,6.7, 
0660119007,1,02,2,7,01,449,0,2, ,2,2,2,2,2,2,2,2, ,700, , ,14000,20, 
0660119007,1,02,2,7,02,347,0,2, ,2,2,2,2,2,2,2,2, ,800, , ,16000,20, 
0660119007,1,02,2,7,03,473,0,2, ,2,2,2,2,2,2,2,2, ,1000, , ,20000,20, 
0660119010,1,01,2,4,01,088,1,2, ,1,2,2,2,2,2,2,2,2,20000,20000, ,60000,3,60000
0660119010,1,01,2,4,02,194,1,2, ,2,2,2,2,2,2,1,2,2,30000, , ,30000,1, 
0660119010,1,01,2,4,03,141,2,2,6, , , , , , , , , , , , , , , 
0660119521,1,01,1,4,01,140,1,2, ,1,2,1,2,2,2,1,2,3,10000,8000, ,60000,6,48000
0660119521,1,01,1,4,02,203,2,2,7, , , , , , , , , , , ,70000, , , 
0660119522,1,01,2,4,01,140,1,2, ,1,2,2,2,2,2,2,2,1,3000,3000, ,19500,6.5,19500
0660119522,1,01,2,4,02,088,1,2, ,2,1,2,2,2,2,1,2,1,110, , ,1210,11, 
0660119522,1,01,2,4,03,194,2,2,6, , , , , , , , , , , , , , , 
0660119522,1,01,2,4,04,140,2,2,1, , , , , , , , , , , , , , , 
0660119801,1,01,1,5,01,268,0,2, ,2,2,2,2,2,2,2,2, ,2, , ,23100,11550, 
0660119801,1,01,1,5,02,240,0,2, ,2,2,2,2,2,2,2,2, ,2, , ,16000,8000, 
0660119801,1,01,1,5,03,284,0,2, ,2,1,2,2,2,2,2,2, ,549, , ,3843,700, 
0660119801,1,01,1,5,04,250,0,2, ,2,2,2,2,2,2,2,2, ,6, , ,840,140, 
0660119801,1,01,1,5,05,251,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,50,50, 
0660119801,1,01,1,5,06,262,0,2, ,2,2,2,2,2,2,2,2, ,5, , ,150,30, 
0660119801,1,01,1,5,07,263,0,2, ,1,2,2,2,2,2,2,2, ,2,2, ,200,100,200
0660119801,1,01,1,5,08,279,0,2, ,1,1,2,2,2,2,2,2, ,50,49, ,2500,50,2450
0660119801,1,01,2,7,01,354,0,2, ,2,2,2,2,2,2,2,2, ,10, , ,150,15, 
0660119801,1,01,2,7,02,449,0,2, ,2,2,2,2,2,2,2,2, ,10, , ,150,15, 
0660119801,1,01,2,7,03,347,0,2, ,2,2,2,2,2,2,2,2, ,10, , ,150,15, 
0660119801,1,01,2,7,04,464,0,2, ,2,2,2,2,2,2,2,2, ,10, , ,150,15, 
0660119802,1,01,1,4,01,203,1,2, ,1,1,1,2,2,2,1,2,3,10000,9980, ,250000,25,249500
0660119802,1,01,1,4,02,140,1,2, ,1,2,1,2,2,2,2,2,1,8000,7950, ,48000,6,47700
0660119802,1,01,1,4,03,088,1,2, ,2,1,2,2,2,2,2,2,1,100, , ,500,5, 
0660119802,1,01,1,4,04,194,1,2, ,1,2,2,2,2,2,2,2,1,10000,10000, ,40000,4,40000
0660119802,1,01,1,4,05,133,1,2, ,2,1,2,2,2,2,2,2,1,10, , ,150,15, 
0660119802,1,01,2,7,01,449,0,2, ,2,2,2,2,2,2,2,2, ,50, , ,750,15, 
0660119802,1,01,2,7,02,371,0,2, ,2,2,2,2,2,2,2,2, ,200, , ,4000,20, 
0660119802,1,01,2,7,03,354,0,2, ,2,2,2,2,2,2,2,2, ,50, , ,750,15, 
0660120421,1,01,1,4,01,203,1,2, ,1,1,2,2,2,2,2,2,2,10000,9990, ,60000,25,72800
0660120704,1,01,1,5,01,268,0,2, ,2,2,2,2,2,2,2,2, ,18, , ,270000,15000, 
0660120704,1,01,1,5,02,240,0,2, ,2,2,2,2,2,2,2,2, ,3, , ,24000,8000, 
0660120704,1,01,1,5,03,267,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,57000,57000, 
0660120704,1,01,1,5,04,284,0,2, ,2,2,2,2,2,2,2,2, ,1440, , ,14400,10, 
0660121320,1,01,1,4,01,212,1,2, ,1,1,2,2,2,2,1,2,3,5000,4900, ,25000,5,24500
0660121808,1,01,1,4,01,140,1,2, ,1,2,2,2,2,2,2,2,3,7000,7000, ,49000,7,49000
0660121808,1,01,1,4,02,194,1,2, ,2,2,1,2,2,2,1,2,3,6000, , ,20000,5, 
0660121808,1,01,1,4,03,133,2,2,1, , , , , , , , , , , , , , , 
0660121808,1,01,1,4,04,203,2,2,1, , , , , , , , , , , , , , , 
0660121808,1,01,1,4,05,107,2,2,1, , , , , , , , , , , , , , , 
0660121808,1,01,1,5,01,268,0,2, ,2,2,2,2,2,2,2,2, ,7, , ,140000,20000, 
0660121808,1,01,1,5,02,269,0,2, ,1,2,2,2,2,2,2,2, ,5,1, ,75000,15000,14350
0660121808,1,01,1,5,03,240,0,2, ,2,2,2,2,2,2,2,2, ,3, , ,30000,10000, 
0660121808,1,01,1,5,04,267,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,20000,20000, 
0660121808,1,01,1,5,05,284,0,2, ,2,2,1,2,2,2,2,2, ,18900, , ,151200,8, 
0660121808,1,01,2,7,01,473,0,2, ,2,2,2,2,2,2,2,2, ,13, , ,650,25, 
0660121808,1,01,2,7,02,423,0,2, ,2,2,2,2,2,2,2,2, ,15, , ,750,20, 
0660121808,1,01,2,7,03,449,0,2, ,2,2,2,2,2,2,2,2, ,19, , ,1550,25, 
0660121808,1,01,2,7,04,464,0,2, ,2,2,2,2,2,2,2,2, ,50, , ,2250,15, 
0700332902,1,01,1,4,01,140,1,2, ,1,1,1,2,2,2,2,2,1,300,70, ,1800,6,420
0700332902,1,01,1,4,02,098,1,2, ,2,1,2,2,2,2,2,2,1,20, , ,700,25, 
0700332902,1,01,1,4,03,194,1,2, ,2,2,1,2,2,2,2,2,1,40, , ,120,3, 
0700492401,1,01,1,5,01,250,0,2, ,2,1,2,2,2,2,2,2, ,13, , ,3250,250, 
0700492401,1,01,1,5,02,251,0,2, ,2,1,2,2,2,2,2,2, ,4, , ,1200,300, 
0700492401,1,01,1,5,03,260,0,2, ,2,2,2,2,2,2,2,2, ,3, , ,450,150, 
0700492401,1,01,1,5,04,279,0,2, ,2,1,2,2,2,2,2,2, ,37, , ,2960,80, 
0700586301,1,01,1,4,01,146,2,2,7, , , , , , , , , , , ,20000, , , 
0700671502,1,01,1,5,01,250,0,2, ,1,1,2,2,2,2,2,2, ,13,5, ,3250,250,1250
0700671502,1,01,1,5,02,251,0,2, ,1,2,2,2,2,2,2,2, ,3,2, ,900,300,600
0700671502,1,01,1,5,03,263,0,2, ,2,2,2,2,2,2,2,2, ,5, , ,750,150, 
0700671502,1,01,1,5,04,279,0,2, ,2,1,1,2,2,2,2,2, ,22, , ,1870,5, 
0700819205,1,02,2,5,01,250,0,2, ,2,1,2,2,2,2,2,2, ,10, , ,3000,300, 
0700819205,1,02,2,5,02,251,0,2, ,2,1,2,2,2,2,2,2, ,10, , ,2500,250, 
0700819205,1,02,2,5,03,279,0,2, ,2,1,2,2,2,2,2,2, ,14, , ,1120,80, 
0700930304,1,02,2,5,01,250,0,2, ,2,2,2,2,2,2,2,2, ,8, , ,1280,160, 
0700930304,1,02,2,5,02,251,0,2, ,2,2,2,2,2,2,2,2, ,2, , ,340,170, 
0700930304,1,02,2,5,03,279,0,2, ,2,1,2,2,2,2,2,2, ,2, , ,160,80, 
0701345004,1,01,2,5,01,268,0,2, ,2,2,2,2,2,2,2,2, ,6, , ,108000,18000, 
0701345004,1,01,2,5,02,240,0,2, ,1,2,2,2,2,2,2,2, ,11,11, ,110000,10000,110000
0701345004,1,01,2,5,03,284,0,2, ,2,2,1,2,2,2,2,2, ,220, , ,1760,8, 
0701391503,1,01,1,4,01,133,1,2, ,2,1,2,2,2,2,1,2,3,50, , ,500,10, 
0701726204,1,01,2,5,01,251,0,2, ,2,1,2,2,2,2,2,2, ,3, , ,1200,400, 
0701726204,1,01,2,5,02,250,0,2, ,2,2,2,2,2,2,2,2, ,3, , ,900,300, 
0701726204,1,01,2,5,03,262,0,2, ,2,2,2,2,2,2,2,2, ,4, , ,200,50, 
0701726204,1,01,2,5,04,279,0,2, ,2,1,1,2,2,2,2,2, ,11, , ,630,50, 
0702000401,1,01,1,5,01,241,0,2, ,2,2,2,2,2,2,2,2, ,8, , ,16000,2000, 
0702000401,1,01,1,5,02,249,0,2, ,1,1,2,2,2,2,2,2, ,4,1, ,1600,400,400
0702000401,1,01,1,5,03,248,0,2, ,2,1,2,2,2,2,2,2, ,6, , ,900,150, 
0702000401,1,01,1,5,04,277,0,2, ,1,2,2,2,2,2,2,2, ,9,9, ,270,30,270
0702000401,1,01,1,5,05,250,0,2, ,2,1,2,2,2,2,2,2, ,5, , ,1000,200, 
0702000401,1,01,1,5,06,262,0,2, ,2,2,2,2,2,2,2,2, ,2, , ,80,40, 
0702000401,1,01,1,5,07,279,0,2, ,1,2,2,2,2,2,2,2, ,32,32, ,2720,85,2720
0702019904,1,01,1,4,01,140,1,2, ,1,1,1,2,2,2,2,2,2,500,180, ,4500,9,1620
0702019904,1,01,1,4,02,194,1,2, ,2,2,1,2,2,2,2,2,2,100, , ,100,1, 
0702271704,1,01,2,6,01,407,0, , ,1,1,2,2,2,2,1,2, ,3600,1000, ,24120,6.7,6700
0702377318,1,01,1,5,01,268,0,2, ,1,2,2,2,2,2,2,2, ,10,4, ,120000,12000,48000
0702377318,1,01,1,5,02,267,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,18000,18000, 
0702377318,1,01,1,5,03,240,0,2, ,2,2,2,2,2,2,2,2, ,3, , ,18000,6000, 
0702377806,1,01,1,5,01,268,0,2, ,1,2,2,2,2,2,2,2, ,10,2, ,250000,25000,60000
0702377806,1,01,1,5,02,240,0,2, ,1,2,2,2,2,2,2,2, ,8,2, ,64000,8000,16000
0702377806,1,01,1,5,03,241,0,2, ,1,1,2,2,2,2,2,2, ,5,3, ,7500,1500,4500
0702377806,1,01,1,5,04,250,0,2, ,2,1,2,2,2,2,2,2, ,50, , ,10000,200, 
0702377806,1,01,1,5,05,279,0,2, ,2,1,2,2,2,2,2,2, ,2352, , ,9408,4, 
0702377806,1,01,1,5,06,284,0,1, ,2,2,1,2,2,2,2,2, ,10080, , ,100800,10, 
0702498213,1,01,1,4,01,140,1,2, ,1,1,1,2,2,2,2,2,2,2700,1200, ,21600,8,9600
0702498213,1,01,1,4,02,040,1,2, ,1,1,2,2,2,2,2,2,2,600,520, ,3000,5,2600
0702498213,1,01,1,4,03,095,1,2, ,2,1,2,2,2,2,2,2,2,9, , ,270,30, 
0702498213,1,01,1,4,04,199,1,2, ,2,1,2,2,2,2,2,2,1,3, , ,210,70, 
0702498213,1,01,1,4,05,194,1,2, ,2,2,1,2,2,2,2,2,2,3000, , ,6000,2, 
0702498213,1,01,1,5,01,250,0,2, ,1,1,2,2,2,2,2,2, ,11,6, ,2200,200,1200
0702498213,1,01,1,5,02,251,0,2, ,2,2,2,2,2,2,2,2, ,2, , ,700,350, 
0702498213,1,01,1,5,03,279,0,2, ,1,1,2,2,2,2,2,2, ,156,120, ,12480,80,9600
0702546305,1,01,2,5,01,250,0,2, ,1,1,2,2,2,2,2,2, ,100,20, ,15000,250,5000
0702546305,1,01,2,5,02,251,0,2, ,2,2,2,2,2,2,2,2, ,20, , ,3000,300, 
0702546305,1,01,2,5,03,262,0,2, ,1,2,2,2,2,2,2,2, ,5000,5000, ,50000,20,100000
0702546305,1,01,2,5,04,279,0,2, ,1,2,1,2,2,2,2,2, ,1395,1364, ,45000,65,88660
0702546920,1,01,1,4,01,140,1,2, ,1,1,1,2,2,2,1,2,1,9000,8000, ,99000,11,88000
0702546920,1,01,1,4,02,088,1,2, ,1,1,2,2,2,2,1,2,1,60,30, ,600,10,300
0702546920,1,01,1,4,03,098,1,2, ,1,1,1,2,2,1,1,2,1,240,50, ,7200,30,1500
0702546920,1,01,1,4,04,087,1,2, ,1,1,2,2,2,2,1,2,1,20,10, ,800,40,400
0702546920,1,01,1,4,05,040,1,2, ,1,1,2,2,2,2,1,2,1,400,200, ,4000,10,2000
0702546920,1,01,1,4,06,039,1,2, ,1,1,2,2,2,2,1,2,1,800,200, ,9600,12,2400
0702546920,1,01,1,4,07,199,1,2, ,2,1,2,2,2,2,1,2,1,20, , ,800,40, 
0702546920,1,01,1,4,08,229,1,2, ,2,1,2,2,2,2,1,2,1,20, , ,1000,50, 
0702546920,1,01,1,4,09,194,1,2, ,2,1,2,2,2,2,2,2,1,2000, , ,4000,2, 
0702699206,1,02,1,5,01,251,0,2, ,1,1,2,2,2,2,2,2, ,13,5, ,3900,300,1500
0702699206,1,02,1,5,02,250,0,2, ,2,1,2,2,2,2,2,2, ,30, , ,7500,250, 
0702699206,1,02,1,5,03,263,0,2, ,2,2,2,2,2,2,2,2, ,7, , ,1750,250, 
0702699206,1,02,1,5,04,262,0,2, ,2,2,2,2,2,2,2,2, ,2, , ,80,40, 
0702699206,1,02,1,5,05,279,0,2, ,1,1,2,2,2,2,2,2, ,418,200, ,36000,90,18000
0702749404,1,01,1,4,01,140,1,2, ,1,1,2,2,2,2,2,2,1,600,300, ,7200,12,3600
0702749404,1,01,1,4,02,088,1,2, ,1,2,2,2,2,2,2,2,1,900,900, ,13500,15,13500
0702749404,1,01,1,4,03,095,1,2, ,1,2,2,2,2,2,2,2,1,2000,2000, ,12000,30,12000
0702749404,1,01,1,4,04,225,1,2, ,1,1,2,2,2,2,2,2,2,1000,925, ,6000,25,5500
0702749404,1,01,1,4,05,127,1,2, ,1,2,2,2,2,2,2,2,1,2500,2500, ,62500,25,62500
0702905601,1,01,1,4,01,037,1,2, ,1,1,2,2,2,2,1,2,1,750,700, ,37500,50,28000
0702905601,1,01,1,4,02,140,1,2, ,2,1,1,2,2,2,1,2,1,250, , ,2500,10, 
0702905601,1,01,1,4,03,088,1,2, ,2,1,2,2,2,2,1,2,1,200, , ,2000,10, 
0702905601,1,01,1,4,04,098,1,2, ,2,1,2,2,2,2,2,2,1,5, , ,125,25, 
0702905601,1,01,1,4,05,159,1,2, ,1,1,2,2,2,2,1,2,2,120,60, ,600,5,200
0702905601,1,01,1,4,06,133,1,2, ,2,1,2,2,2,2,1,2,2,20, , ,400,20, 
0702905601,1,01,1,4,07,194,1,2, ,2,2,1,2,2,2,2,2,1,100, , ,200,2, 
0702905602,1,01,1,4,01,143,1,2, ,1,1,2,2,2,2,1,2,1,50,30, ,1000,20,150
0702905602,1,01,1,4,02,003,1,2, ,1,1,2,2,2,2,2,2,1,15,13, ,600,40,390
0702905602,1,01,1,4,03,187,1,2, ,2,1,2,2,2,2,2,2,1,20, , ,240,12, 
0702905602,1,01,1,4,04,133,1,2, ,1,1,2,2,2,2,1,2,1,20,15, ,600,30,300
0702905602,1,01,1,4,05,146,2,2,7, , , , , , , , , , , ,20400, , , 
0702973503,1,01,1,4,01,037,1,2, ,1,1,2,2,2,2,1,2,3,2000,1800, ,110000,55,99000
0702973708,1,01,2,4,01,075,1,1, ,2,2,1,2,2,2,2,2,1,60, , ,4800,80, 
0702973708,1,01,2,5,01,250,0,2, ,2,1,2,2,2,2,2,2, ,10, , ,2500,250, 
0702973708,1,01,2,5,02,251,0,2, ,2,2,2,2,2,2,2,2, ,2, , ,500,250, 
0702973708,1,01,2,5,03,263,0,2, ,2,2,2,2,2,2,2,2, ,2, , ,300,150, 
0702973708,1,01,2,5,04,262,0,2, ,2,2,2,2,2,2,2,2, ,10, , ,900,90, 
0702973708,1,01,2,5,05,279,0,2, ,2,1,2,2,2,2,2,2, ,29, , ,3150,112, 
0702989513,1,02,1,5,01,250,0,2, ,1,1,2,2,2,2,2,2, ,11,2, ,3300,300,600
0702989513,1,02,1,5,02,251,0,2, ,2,2,2,2,2,2,2,2, ,3, , ,960,320, 
0702989513,1,02,1,5,03,262,0,2, ,2,2,2,2,2,2,2,2, ,8, , ,400,50, 
0702989513,1,02,1,5,04,279,0,1, ,2,1,1,2,2,2,2,2, ,11, , ,1000,90, 
0702989515,1,01,2,5,01,250,0,2, ,1,1,2,2,2,2,2,2, ,3,1, ,900,300,300
0702989515,1,01,2,5,02,251,0,2, ,1,2,2,2,2,2,2,2, ,2,1, ,600,300,300
0702989515,1,01,2,5,03,262,0,2, ,2,2,2,2,2,2,2,2, ,7, , ,210,30, 
0702989515,1,01,2,5,04,279,0,2, ,2,1,1,2,2,2,2,2, ,6, , ,500,83, 
0702989518,1,02,1,5,01,250,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,300,300, 
0702989518,1,02,1,5,02,251,0,2, ,1,1,2,2,2,2,2,2, ,3,1, ,900,300,300
0702989518,1,02,1,5,03,262,0,2, ,2,2,2,2,2,2,2,2, ,14, , ,420,30, 
0702989518,1,02,1,5,04,279,0,1, ,2,2,1,2,2,2,2,2, ,1, , ,100,100, 
0703069610,1,01,1,5,01,250,0,2, ,2,1,2,2,2,2,2,2, ,20, , ,4000,200, 
0703069610,1,01,1,5,02,251,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,250,250, 
0703069610,1,01,1,5,03,279,0,2, ,1,1,2,2,2,2,2,2, ,24,12, ,1600,64,800
0703069815,1,01,1,4,01,140,1,2, ,1,1,1,2,2,1,2,2,1,51000,45000, ,347310,7405,336200
0703069815,1,01,1,4,02,088,1,2, ,2,1,2,2,2,2,2,2,1,90, , ,750,8, 
0703069815,1,01,1,4,03,194,1,2, ,2,2,1,2,2,2,2,2,1,25000, , ,12500,2, 
0703069815,1,01,1,5,01,267,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,30000,30000, 
0703069815,1,01,1,5,02,268,0,2, ,2,2,2,2,2,2,2,2, ,12, , ,240000,20000, 
0703069815,1,01,1,5,03,269,0,2, ,2,2,2,2,2,2,2,2, ,8, , ,80000,10000, 
0703069815,1,01,1,5,04,240,0,2, ,1,2,2,2,2,2,2,2, ,4,4, ,52000,11500,45000
0703069815,1,01,1,5,05,284,0,2, ,1,1,2,2,2,2,2,2, ,20160,20064, ,141120,7,140448
0703069815,1,02,2,5,01,251,0,2, ,1,2,2,2,2,2,2,2, ,6,5, ,1500,250,1250
0703069815,1,02,2,5,02,250,0,2, ,2,1,2,2,2,2,1,2, ,30, , ,6000,200, 
0703069815,1,02,2,5,03,263,0,2, ,2,2,2,2,2,2,1,2, ,15, , ,3000,200, 
0703069815,1,02,2,5,04,279,0,2, ,1,1,2,2,2,2,2,2, ,73,44, ,5040,69,3024
0703069818,1,01,1,4,01,037,1,2, ,2,2,1,2,2,2,2,2,1,300, , ,20000,70, 
0703116305,1,03,2,5,01,263,0,2, ,2,1,2,2,2,2,2,2, ,10, , ,2000,200, 
0703116717,1,01,2,5,01,251,0,2, ,1,2,2,2,2,2,2,2, ,2,2, ,500,250,400
0703116717,1,01,2,5,02,250,0,2, ,1,1,2,2,2,2,2,2, ,11,5, ,2750,250,1250
0703116717,1,01,2,5,03,263,0,2, ,2,2,2,2,2,2,2,2, ,10, , ,1500,150, 
0703116717,1,01,2,5,04,262,0,2, ,2,2,2,2,2,2,2,2, ,45, , ,2250,50, 
0703116717,1,01,2,5,05,279,0,2, ,2,1,1,2,2,2,2,2, ,53, , ,4425,83, 
0703116718,1,01,1,5,01,251,0,2, ,1,1,2,2,2,2,2,2, ,21,8, ,6300,300,2400
0703116718,1,01,1,5,02,250,0,2, ,1,1,2,2,2,2,2,2, ,33,19, ,9240,280,5320
0703116718,1,01,1,5,03,263,0,2, ,1,1,2,2,2,2,2,2, ,164,30, ,32800,200,6000
0703116718,1,01,1,5,04,262,0,2, ,2,2,2,2,2,2,2,2, ,100, , ,1600,16, 
0703116718,1,01,1,5,05,279,0,2, ,1,1,1,2,2,2,2,2, ,432,390, ,36000,83,32500
0703155201,1,01,2,5,01,250,0,2, ,2,1,2,2,2,2,2,2, ,30, , ,4500,150, 
0703155201,1,01,2,5,02,251,0,2, ,2,2,2,2,2,2,2,2, ,2, , ,200,100, 
0703155201,1,01,2,5,03,279,0,2, ,2,1,2,2,2,2,2,2, ,90, , ,7500,83.33, 
0703241620,1,01,2,4,01,140,1,2, ,1,1,2,2,2,2,2,2,1,1000,400, ,8000,8,3200
0703241620,1,01,2,4,02,088,1,2, ,2,1,2,2,2,2,1,2,1,150, , ,1500,10, 
0703241620,1,01,2,4,03,194,1,2, ,2,2,1,2,2,2,2,2,1,600, , ,900,1.5, 
